album_id,title,artist,release_year,cover_image_url,streaming_link_spotify,streaming_link_apple,artist_summary,album_summary,label_name,cover_artists,calendar_order,apple_link_is_substitute,spotify_link_is_substitute,image_filename
a7c8ef0b-9223-4698-a8de-c23094f0b2a3,Sonic Boom,Lee Morgan,2009,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/bd/48/d4/bd48d4a5-d577-67eb-0f5b-3927ae699566/05099969417450.jpg/600x600bb.jpg,https://open.spotify.com/album/4DMAjEeHrtO1OPmMy9FeND,https://music.apple.com/us/album/sonic-boom/716571727?uo=4,"<a href=""https://en.wikipedia.org/wiki/Lee_Morgan"">Lee Morgan</a>, born in 1938 in <a href=""https://en.wikipedia.org/wiki/Philadelphia"">Philadelphia</a>, was a trumpet prodigy who jammed with <a href=""https://en.wikipedia.org/wiki/Sonny_Stitt"">Sonny Stitt</a>, joined <a href=""https://en.wikipedia.org/wiki/Dizzy_Gillespie"">Dizzy Gillespie</a>'s big band at 18, and rose in <a href=""https://en.wikipedia.org/wiki/Art_Blakey_and_the_Jazz_Messengers"">Art Blakey's Jazz Messengers</a>. A hard bop master influenced by <a href=""https://en.wikipedia.org/wiki/Clifford_Brown"">Clifford Brown</a>, his 1964 Blue Note hit <a href=""https://en.wikipedia.org/wiki/The_Sidewinder_(album)"">The Sidewinder</a> fused soul and funk, revitalizing the label and cementing his legacy before his 1972 murder.","<a href=""https://en.wikipedia.org/wiki/Lee_Morgan"">Lee Morgan</a>'s <a href=""https://en.wikipedia.org/wiki/Sonic_Boom_(Lee_Morgan_album)"">Sonic Boom</a>, recorded in 1967 but released in 1979 by <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note</a>, captures his hard bop quintet with <a href=""https://en.wikipedia.org/wiki/David_%22Fathead%22_Newman"">David ""Fathead"" Newman</a> on tenor, <a href=""https://en.wikipedia.org/wiki/Cedar_Walton"">Cedar Walton</a> on piano, <a href=""https://en.wikipedia.org/wiki/Ron_Carter"">Ron Carter</a> on bass, and <a href=""https://en.wikipedia.org/wiki/Billy_Higgins"">Billy Higgins</a> on drums. Standouts like funky ""Fathead,"" intricate ""Sneaky Pete,"" and title track ""Sonic Boom"" showcase his bold trumpet lyricism. This vault gem underscores his post-<i>Sidewinder</i> evolution in the jazz canon.",Blue Note,Cover Artists Unknown,192,false,false,IMG_7725.png
f1eb3bc7-b413-4f0e-9fdd-8cd8411cfdaa,Silence,"Charlie Haden With Chet Baker, Enrico Pieranunzi, Billy Higgens",1989,https://is1-ssl.mzstatic.com/image/thumb/Features114/v4/12/59/78/12597852-fff1-6b84-ef33-42709d513842/dj.hfgnbbol.jpg/600x600bb.jpg,https://open.spotify.com/album/2z7RHmHsRzRii3GrhGpF6U,https://music.apple.com/us/album/silence/313910294?uo=4,"<a href=""https://en.wikipedia.org/wiki/Charlie_Haden"">Charlie Haden</a>, born in 1937 into a country music family, sang on radio as a toddler before polio shifted him to double bass, inspired by <a href=""https://en.wikipedia.org/wiki/Charlie_Parker"">Charlie Parker</a>. A free jazz pioneer with <a href=""https://en.wikipedia.org/wiki/Ornette_Coleman"">Ornette Coleman</a>'s quartet alongside <a href=""https://en.wikipedia.org/wiki/Billy_Higgins"">Billy Higgins</a>, his rich tone and harmonic freedom reshaped bass roles. He led the politically charged <a href=""https://en.wikipedia.org/wiki/Liberation_Music_Orchestra"">Liberation Music Orchestra</a> and swung standards with <a href=""https://en.wikipedia.org/wiki/Quartet_West"">Quartet West</a>, influencing generations until his 2014 death.","<a href=""https://en.wikipedia.org/wiki/Silence_(Charlie_Haden_album)"">Silence</a>, recorded in 1987 by <a href=""https://en.wikipedia.org/wiki/Charlie_Haden"">Charlie Haden</a> with <a href=""https://en.wikipedia.org/wiki/Chet_Baker"">Chet Baker</a>, <a href=""https://en.wikipedia.org/wiki/Enrico_Pieranunzi"">Enrico Pieranunzi</a>, and <a href=""https://en.wikipedia.org/wiki/Billy_Higgins"">Billy Higgins</a>, blends cool West Coast jazz with bebop standards like ""<a href=""https://en.wikipedia.org/wiki/My_Funny_Valentine"">My Funny Valentine</a>,"" ""'<a href=""https://en.wikipedia.org/wiki/%27Round_Midnight_(song)"">Round Midnight</a>,"" and ""<a href=""https://en.wikipedia.org/wiki/Visa_(composition)"">Visa</a>."" One of Baker's final sessions before his death, this intimate <a href=""https://en.wikipedia.org/wiki/Soul_Note_Records"">Soul Note</a> quartet outing echoes Haden's <a href=""https://en.wikipedia.org/wiki/Quartet_West"">Quartet West</a> lyricism, cementing its place as a poignant jazz gem.",Soul Note,Daniel L. Johnson (Illustration),193,false,false,IMG_7726.png
c89a252b-e88b-4e5d-8943-268049d80def,Quartet - Quintet,Hank Jones,1956,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/6e/4a/f6/6e4af689-87ad-9dd1-89e8-34388ef625a2/00888072058743.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/23xyEyBE5iFvEZXb3SoayD,https://music.apple.com/us/album/quartet-quintet/1437453751?uo=4,"<a href=""https://en.wikipedia.org/wiki/Hank_Jones"">Hank Jones</a>, born in 1918 in Vicksburg, Mississippi, and raised in Michigan, was a masterful jazz pianist whose lyrical, impeccable style blended bebop, swing, and classical influences. Moving to New York in 1944, he accompanied <a href=""https://en.wikipedia.org/wiki/Ella_Fitzgerald"">Ella Fitzgerald</a>, recorded with <a href=""https://en.wikipedia.org/wiki/Charlie_Parker"">Charlie Parker</a> and <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a>, and led the <a href=""https://en.wikipedia.org/wiki/Great_Jazz_Trio"">Great Jazz Trio</a>. A NEA Jazz Master, he remained a cornerstone of jazz until his 2010 death.","<a href=""https://en.wikipedia.org/wiki/Quartet-Quintet"">Quartet-Quintet</a>, recorded for <a href=""https://en.wikipedia.org/wiki/Savoy_Records"">Savoy</a> in 1955, showcases <a href=""https://en.wikipedia.org/wiki/Hank_Jones"">Jones</a>'s elegant touch alongside <a href=""https://en.wikipedia.org/wiki/Donald_Byrd"">Donald Byrd</a>'s trumpet and <a href=""https://en.wikipedia.org/wiki/Kenny_Clarke"">Kenny Clarke</a>'s drums. The album balances spacious, uncomplicated arrangements with bright, hard-edged bebop sensibilities, featuring standout tracks like ""An Evening at Papa Joe's.""",Savoy Records,Cover Artists Unknown,194,false,false,IMG_7727.png
1e785007-ddb9-41a9-86e3-b7eea6bc42ed,Singerella - A Ghetto Fairy Tale,Ntu With Gary Bartz,1974,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/69/c3/e3/69c3e349-3337-0ae1-4310-d7d52d687480/00025218560122.rgb.jpg/600x600bb.jpg,null,https://music.apple.com/us/album/ive-known-rivers-and-other-bodies/1443181418?uo=4,"<a href=""https://en.wikipedia.org/wiki/Gary_Bartz"">Gary Bartz</a>, born in 1940 in Baltimore, grew up immersed in jazz at his parents' <a href=""https://en.wikipedia.org/wiki/North_End_Lounge"">North End Lounge</a>, studying at <a href=""https://en.wikipedia.org/wiki/Juilliard_School"">Juilliard</a> before playing with <a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a>, <a href=""https://en.wikipedia.org/wiki/Charles_Mingus"">Charles Mingus</a>, <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a>, and others. In 1970, he formed the <a href=""https://en.wikipedia.org/wiki/NTU_Troop"">NTU Troop</a>, blending soul, funk, African rhythms, hard bop, and avant-garde jazz on albums like <i><a href=""https://en.wikipedia.org/wiki/Home!_(Gary_Bartz_album)"">Home!</a></i> and <i><a href=""https://en.wikipedia.org/wiki/Music_Is_My_Sanctuary"">Music Is My Sanctuary</a></i>. A two-time Grammy winner and 2024 NEA Jazz Master, Bartz advanced spiritual jazz with socio-political depth.","<a href=""https://en.wikipedia.org/wiki/Gary_Bartz"">Gary Bartz</a>'s 1974 album <i><a href=""https://en.wikipedia.org/wiki/Singerella:_A_Ghetto_Fairy_Tale"">Singerella - A Ghetto Fairy Tale</a></i> with his <a href=""https://en.wikipedia.org/wiki/NTU_Troop"">NTU Troop</a> fuses **funk jazz** with soulful vocals, African rhythms, and hard bop edges, recorded amid the era's spiritual jazz surge. Key tracks like ""St. Felix Street,"" ""Dozens (The Sounding Song),"" ""Lady Love,"" and ""Nation Time"" pulse with gritty energy and socio-political bite. It stands out in the jazz canon for boldly blending streetwise funk and avant-garde flair.",Prestige Records,"Tony Lane (Design), Gary Bartz (Photo)",195,true,false,IMG_7728.png
b52bc073-15ef-4cf4-b0a8-2dd6222cf623,Revelation,Doug Carn Featuring The Voice Of Jean Carn,1973,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/a2/1b/29/a21b2919-dbfc-3e1f-9238-c14eb54c5c8b/194491715601.jpg/600x600bb.jpg,https://open.spotify.com/album/3ogrIu6fBfBQnoWVtVihCy,https://music.apple.com/us/album/revelation-feat-jean-carn/1494387703?uo=4,"<a href=""https://en.wikipedia.org/wiki/Doug_Carn"">Doug Carn</a>, born in 1948 in St. Augustine, Florida, is a pioneering jazz organist, pianist, composer, and bandleader who studied at Jacksonville University and Georgia State College. With his then-wife <a href=""https://en.wikipedia.org/wiki/Jean_Carn"">Jean Carn</a>'s haunting vocals, he crafted spiritual jazz-fusion classics on <a href=""https://en.wikipedia.org/wiki/Black_Jazz_Records"">Black Jazz Records</a> like <i><a href=""https://en.wikipedia.org/wiki/Infant_Eyes_(album)"">Infant Eyes</a></i>, <i><a href=""https://en.wikipedia.org/wiki/Spirit_of_the_New_Land"">Spirit of the New Land</a></i>, and <i><a href=""https://en.wikipedia.org/wiki/Revelation_(Doug_Carn_album)"">Revelation</a></i>. These albums, blending politics and black consciousness, hold cult status in jazz history.","<a href=""https://en.wikipedia.org/wiki/Revelation_(Doug_Carn_album)"">Revelation</a>, Doug Carn's 1973 Black Jazz Records release featuring <a href=""https://en.wikipedia.org/wiki/Jean_Carn"">Jean Carn</a>'s ethereal vocals, fuses spiritual jazz-fusion with funky grooves, bop horns, cosmic Hammond organ, and psychedelic elements amid Civil Rights and Vietnam-era unrest. Standouts include ""Power and Glory,"" ""God Is One,"" and fervent takes on Coltrane's ""Acknowledgment."" Its propulsive yet otherworldly sound earns cult reverence in jazz-fusion history.",Black Jazz Records,"Grafica, Chicago (Design), Judson Brown (Photo)",196,false,false,IMG_7729.png
9e9f6701-fcae-4d62-a0f0-cc60487cfe94,Trust In The Lifeforce Of The Deep Mystery,The Comet Is Coming,2019,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3d/9d/36/3d9d36ec-d86c-98ee-e0ea-601fc6e32504/00602577388385.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2mvz0NPBCPTbSEgRViuDLK,https://music.apple.com/us/album/trust-in-the-lifeforce-of-the-deep-mystery/1449207816?uo=4,"<a href=""https://en.wikipedia.org/wiki/The_Comet_Is_Coming"">The Comet Is Coming</a>, a London trio formed in 2013 by <a href=""https://en.wikipedia.org/wiki/Shabaka_Hutchings"">Shabaka Hutchings</a> (aka King Shabaka on sax), <a href=""https://en.wikipedia.org/wiki/Dan_Leavers"">Dan Leavers</a> (Danalogue on keys/synth), and <a href=""https://en.wikipedia.org/wiki/Max_Hallett"">Max Hallett</a> (Betamax on drums), fused jazz, electronica, funk, and psychedelic rock. Inspired by <a href=""https://en.wikipedia.org/wiki/Sun_Ra"">Sun Ra</a> and cosmic vibes, their albums like <a href=""https://en.wikipedia.org/wiki/Channel_the_Spirits"">Channel the Spirits</a> (Mercury-nominated) and <a href=""https://en.wikipedia.org/wiki/Trust_in_the_Lifeforce_of_the_Deep_Mystery"">Trust in the Lifeforce of the Deep Mystery</a> on <a href=""https://en.wikipedia.org/wiki/Impulse!_Records"">Impulse!</a> propelled the UK jazz renaissance.","<a href=""https://en.wikipedia.org/wiki/Trust_in_the_Lifeforce_of_the_Deep_Mystery"">Trust in the Lifeforce of the Deep Mystery</a>, <a href=""https://en.wikipedia.org/wiki/The_Comet_Is_Coming"">The Comet Is Coming</a>'s 2019 <a href=""https://en.wikipedia.org/wiki/Impulse!_Records"">Impulse!</a> debut, fuses cosmic jazz, electronica, and pounding rhythms in a raw, meditative session captured live in the studio. Standouts like ""Blood of the Past"" and ""The Universe Wakes Up"" evoke <a href=""https://en.wikipedia.org/wiki/Sun_Ra"">Sun Ra</a>'s spiritual urgency. It anchors the UK jazz renaissance, blending improvisation with psychedelic futurism for urgent, intergalactic power.",Impulse!,"Josh Cheuse (Design), Nat Girsberger (Illustration)",197,false,false,IMG_7730.png
1ad0c924-a422-4f53-96e4-193dcf34f4ed,The Wes Montgomery Trio,The Wes Montgomery Trio,1959,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/84/79/c5/8479c50b-29f9-f815-4b00-805b1e9a1428/00888072373358.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/1lzXKC7YtD8taNdv84K54L?si=W_5x7d1pSYOhuSNkMY8ZZA,https://music.apple.com/us/album/the-wes-montgomery-trio/1442211396?uo=4,"The <a href=""https://en.wikipedia.org/wiki/The_Wes_Montgomery_Trio"">Wes Montgomery Trio</a>, featuring guitarist <a href=""https://en.wikipedia.org/wiki/Wes_Montgomery"">Wes Montgomery</a>, organist <a href=""https://en.wikipedia.org/wiki/Mel_Rhyne"">Mel Rhyne</a>, and drummer <a href=""https://en.wikipedia.org/wiki/Paul_Parker_(drummer)"">Paul Parker</a>, debuted with their 1960 <a href=""https://en.wikipedia.org/wiki/Riverside_Records"">Riverside Records</a> album <i><a href=""https://en.wikipedia.org/wiki/The_Wes_Montgomery_Trio"">The Wes Montgomery Trio</a></i> (aka <i>A Dynamic New Sound</i>), recorded in New York after Montgomery's Indianapolis club gigs. Rooted in hard bop, Montgomery's thumb-plucked octaves and warm lyricism shone, launching his rise and influencing generations of jazz guitarists from their soulful, blues-infused style.","<a href=""https://en.wikipedia.org/wiki/The_Wes_Montgomery_Trio_(album)"">The Wes Montgomery Trio</a>, recorded in New York on October 5-6, 1959, for <a href=""https://en.wikipedia.org/wiki/Riverside_Records"">Riverside Records</a>, captures the guitarist's hard bop mastery in an organ trio setting. Standouts include ""'Round Midnight,"" ""Satin Doll,"" ""Ecaroh,"" and ""Jingles,"" showcasing his revolutionary thumb-plucked octaves, single-note lines, and block chords with masterful space and bluesy warmth. This debut revolutionized jazz guitar technique, cementing Montgomery as a post-<a href=""https://en.wikipedia.org/wiki/Charlie_Christian"">Charlie Christian</a> innovator.",Riverside Records,"Harris Lewine, Jules Maidoff, Ken Braren, Paul Bacon (Design)",198,false,false,IMG_7731.png
b56278c8-ab8e-43a0-b75a-9871523a4c5f,Blue Train,John Coltrane,1957,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/6e/1a/13/6e1a134d-8f6f-d90f-b855-ea69436a2e8b/17UM1IM45370.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2Z11cXWEa2qqYQBGkJrCga,https://music.apple.com/us/album/blue-train/1468202477?uo=4,"<a href=""https://en.wikipedia.org/wiki/John_Coltrane"">John Coltrane</a>, born in 1926 in North Carolina, rose from Navy service and Philadelphia's jazz scene to become a tenor sax titan. Mastering bebop and hard bop with <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a> and <a href=""https://en.wikipedia.org/wiki/Thelonious_Monk"">Thelonious Monk</a>, he pioneered modal jazz on <a href=""https://en.wikipedia.org/wiki/Giant_Steps_(album)"">Giant Steps</a> and free jazz via <a href=""https://en.wikipedia.org/wiki/Ascension_(album)"">Ascension</a>. His spiritual quest peaked in <a href=""https://en.wikipedia.org/wiki/A_Love_Supreme"">A Love Supreme</a>, cementing his transformative legacy until his 1967 death.","<a href=""https://en.wikipedia.org/wiki/Blue_Train_(album)"">Blue Train</a>, <a href=""https://en.wikipedia.org/wiki/John_Coltrane"">John Coltrane</a>'s sole Blue Note album as leader, captures hard bop mastery on September 15, 1957, at <a href=""https://en.wikipedia.org/wiki/Rudy_Van_Gelder"">Rudy Van Gelder</a>'s studio. With <a href=""https://en.wikipedia.org/wiki/Lee_Morgan"">Lee Morgan</a> (trumpet), <a href=""https://en.wikipedia.org/wiki/Curtis_Fuller"">Curtis Fuller</a> (trombone), <a href=""https://en.wikipedia.org/wiki/Kenny_Drew"">Kenny Drew</a> (piano), <a href=""https://en.wikipedia.org/wiki/Paul_Chambers_(bassist)"">Paul Chambers</a> (bass), and <a href=""https://en.wikipedia.org/wiki/Philly_Joe_Jones"">Philly Joe Jones</a> (drums), key tracks like the bluesy title cut, ""Moment's Notice,"" and ""Locomotion"" showcase his emerging ""Coltrane changes"" and vertical solos. This turning-point session established his composing prowess, enduring as a jazz cornerstone.",Blue Note,"Reid Miles (Design), Francis Wolff (Photo)",199,false,false,IMG_7732.png
d668e6c4-ff52-4c7f-9d56-16f830d1f80d,Shoutin',"Donald A. ""Don"" Wilkerson",1963,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/11/0b/5a/110b5a52-b524-2411-4c36-289ef1c67065/19UMGIM33411.rgb.jpg/600x600bb.jpg,null,https://music.apple.com/us/album/shoutin/1460622213?uo=4,"Donald A. ""Don"" <a href=""https://en.wikipedia.org/wiki/Don_Wilkerson"">Wilkerson</a>, born in 1932 in Moreauville, Louisiana, and raised in Houston, Texas, embodied the bluesy <a href=""https://en.wikipedia.org/wiki/Texas_tenor"">Texas tenor</a> style influenced by <a href=""https://en.wikipedia.org/wiki/Illinois_Jacquet"">Illinois Jacquet</a> and <a href=""https://en.wikipedia.org/wiki/Arnett_Cobb"">Arnett Cobb</a>. He gained fame as <a href=""https://en.wikipedia.org/wiki/Ray_Charles"">Ray Charles</a>'s saxophonist on hits like ""I Got a Woman,"" later leading soul jazz albums for <a href=""https://en.wikipedia.org/wiki/Riverside_Records"">Riverside</a> and <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note</a> with <a href=""https://en.wikipedia.org/wiki/Grant_Green"">Grant Green</a>, including <i><a href=""https://en.wikipedia.org/wiki/Preach_Brother!"">Preach Brother!</a></i> and <i><a href=""https://en.wikipedia.org/wiki/Elder_Don"">Elder Don</a></i>. A vital Houston mentor, he died in 1986.","<a href=""https://en.wikipedia.org/wiki/Shoutin%27_(album)"">Shoutin'</a>, Don Wilkerson's gritty 1963 <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note</a> finale, dives deep into raw soul jazz with <a href=""https://en.wikipedia.org/wiki/Grant_Green"">Grant Green</a> on guitar, <a href=""https://en.wikipedia.org/wiki/John_Patton"">John Patton</a> on organ, and <a href=""https://en.wikipedia.org/wiki/Ben_Dixon"">Ben Dixon</a> on drums. Standouts like shuffling blues and funky romps pulse with down-and-dirty energy. It cements his blues-drenched Texas tenor legacy in the soul jazz canon.",Blue Note,"Reid Miles (Design), Francis Wolff (Photo)",200,false,false,IMG_7733.png
04b07edd-50f8-404b-9bf4-056a2909ff77,None,None,1959,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/14/13/fb1413e3-1087-75fe-9095-1feed818d14d/888880620682.jpg/600x600bb.jpg,https://open.spotify.com/album/0xwxoALWTPNBxB6Xq9Fy66,https://music.apple.com/us/album/2nd-ii-none/282855712?uo=4,"No jazz musician named ""None"" exists in historical records or music references. Searches yielded unrelated figures like <a href=""https://en.wikipedia.org/wiki/Nina_Simone"">Nina Simone</a>, a civil rights-focused singer-pianist; <a href=""https://en.wikipedia.org/wiki/Bennie_Moten"">Bennie Moten</a>, Kansas City bandleader; and guitarist <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>'s album *<a href=""https://en.wikipedia.org/wiki/None_Too_Soon"">None Too Soon</a>* of jazz standards, but none match the query.","I cannot write a summary of an album titled ""None"" by an artist named ""None"" from 1959, as neither the musician nor the album exist in historical jazz records. The search results and your provided artist bio confirm that no such jazz artist or album can be verified through reliable music references or Wikipedia sources. If you're interested in summaries of significant 1959 jazz albums, I'd be happy to write about verified releases from that landmark year, such as <a href=""https://en.wikipedia.org/wiki/Kind_of_Blue"">Kind of Blue</a> by <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a>, <a href=""https://en.wikipedia.org/wiki/The_Shape_of_Jazz_to_Come"">The Shape of Jazz to Come</a> by <a href=""https://en.wikipedia.org/wiki/Ornette_Coleman"">Ornette Coleman</a>, or <a href=""https://en.wikipedia.org/wiki/Moanin%27"">Moanin'</a> by <a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a> & <a href=""https://en.wikipedia.org/wiki/Jazz_Messengers"">The Jazz Messengers</a>.",Brunswick,Cover Artists Unknown,201,false,false,IMG_7734.png
5de329f0-9080-4ede-b9dd-9f2ddc03353b,Byrd In Hand,None,1959,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/51/7c/b5/517cb5cf-b5bb-3afc-e785-e1c0e941e290/5063752367772_cover.jpg/600x600bb.jpg,https://open.spotify.com/album/6T0z1fnEntbZrKHD4eW6bO,https://music.apple.com/us/album/wtf-single/1881782030?uo=4,"No jazz musician named ""None"" exists in historical records. Searches across Wikipedia and music references yield no biographical details on such a figure, only unrelated mentions like the album <a href=""https://en.wikipedia.org/wiki/None_Too_Soon"">None Too Soon</a> by <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>. This appears to be a query error or fictional name.","<a href=""https://en.wikipedia.org/wiki/Byrd_in_Hand"">Byrd in Hand</a>, recorded by <a href=""https://en.wikipedia.org/wiki/Donald_Byrd"">Donald Byrd</a> on May 31, 1959, at <a href=""https://en.wikipedia.org/wiki/Van_Gelder_Studio"">Van Gelder Studio</a> for <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note</a>, exemplifies **hard bop** with spirited solos from Byrd's trumpet, <a href=""https://en.wikipedia.org/wiki/Charlie_Rouse"">Charlie Rouse</a>'s tenor, and <a href=""https://en.wikipedia.org/wiki/Pepper_Adams"">Pepper Adams</a>' baritone sax, backed by <a href=""https://en.wikipedia.org/wiki/Walter_Davis_Jr."">Walter Davis Jr.</a>, <a href=""https://en.wikipedia.org/wiki/Sam_Jones_(musician)"">Sam Jones</a>, and <a href=""https://en.wikipedia.org/wiki/Art_Taylor"">Art Taylor</a>. Key tracks like ""Witchcraft,"" ""Here I Am,"" and ""Bronze Dance"" shine in this classic blowing session, cementing Byrd's place in the jazz canon for its swinging energy and lyrical brass mastery.",Blue Note,"Reid Miles (Design), Francis Wolff (Photo)",202,false,true,IMG_7735.png
db5e9aad-6f65-4780-9b1f-bc8c28f74555,None,None,1959,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/14/13/fb1413e3-1087-75fe-9095-1feed818d14d/888880620682.jpg/600x600bb.jpg,https://open.spotify.com/album/0xwxoALWTPNBxB6Xq9Fy66,https://music.apple.com/us/album/2nd-ii-none/282855712?uo=4,"I cannot write a biographical summary of a jazz musician named ""None"" because no such musician exists. The search results contain references to albums and projects with ""none"" in the title—such as <a href=""https://en.wikipedia.org/wiki/None_Too_Soon"">None Too Soon</a> by <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>—but ""None"" is not a person or jazz artist. If you're looking for information about a specific jazz musician, please provide their actual name.","No jazz album titled ""None"" (1959) by an artist ""None"" exists in historical records or music references. Searches instead highlight 1959's landmark releases like <a href=""https://en.wikipedia.org/wiki/Kind_of_Blue"">Kind of Blue</a> by <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a>, pioneering modal jazz with tracks such as ""So What"" and ""All Blues,"" shifting from chord-based improvisation to scales for greater freedom, profoundly shaping the genre's evolution.",Contemporary Records,"Robert Guidi (Design), Roger Marschutz (Photo)",203,false,false,IMG_7736.png
a21f98a7-1efd-4b54-b624-3173618bb34c,None,None,1976,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/14/13/fb1413e3-1087-75fe-9095-1feed818d14d/888880620682.jpg/600x600bb.jpg,https://open.spotify.com/album/0xwxoALWTPNBxB6Xq9Fy66,https://music.apple.com/us/album/2nd-ii-none/282855712?uo=4,"There is no jazz musician named ""None."" The search results reference unrelated figures like <a href=""https://en.wikipedia.org/wiki/Nina_Simone"">Nina Simone</a>, a civil rights-focused singer-pianist; <a href=""https://en.wikipedia.org/wiki/Bennie_Moten"">Bennie Moten</a>, Kansas City bandleader; <a href=""https://en.wikipedia.org/wiki/Lenny_Breau"">Lenny Breau</a>, innovative guitarist; and <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>'s album *None Too Soon*, but none match the query. No biographical summary exists for such an artist.","No jazz album titled *None* (1976) by an artist named None exists in records. A rare 1976 vinyl on <a href=""https://en.wikipedia.org/wiki/Skua_Records"">SKUA Records</a>, part of the Home Grown series, blends **jazz-rock**, Latin, funk, soul, folk-rock, and disco in an obscure fusion style. Recorded in the US amid eclectic '70s experimentation, its key tracks remain undocumented, holding minor cult value for genre-blending rarity.",Columbia,"Paula Scher (Design), Jerry Abromowitz (Photo)",204,false,false,IMG_7737.png
d3ce3ef1-c80c-4ae4-9209-ed8bc73f382c,None,None,1993,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/14/13/fb1413e3-1087-75fe-9095-1feed818d14d/888880620682.jpg/600x600bb.jpg,https://open.spotify.com/album/0xwxoALWTPNBxB6Xq9Fy66,https://music.apple.com/us/album/2nd-ii-none/282855712?uo=4,"No jazz musician named ""None"" exists in historical records. The search results reference unrelated figures like <a href=""https://en.wikipedia.org/wiki/Nina_Simone"">Nina Simone</a>, a civil rights-infused singer-pianist; <a href=""https://en.wikipedia.org/wiki/Bennie_Moten"">Bennie Moten</a>, Kansas City bandleader; and <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>'s album *<a href=""https://en.wikipedia.org/wiki/None_Too_Soon"">None Too Soon</a>*, featuring jazz standards, but none match the query. Likely a typographical error or fictional name.","No jazz album titled *None* (1993) by an artist named None exists in records. The closest match is <a href=""https://en.wikipedia.org/wiki/Allan_Holdsworth"">Allan Holdsworth</a>'s *<a href=""https://en.wikipedia.org/wiki/None_Too_Soon"">None Too Soon</a>* (1996), a bebop-infused take on standards with pianist <a href=""https://en.wikipedia.org/wiki/Gordon_Beck"">Gordon Beck</a>, recorded in 1994 amid label delays. Standouts like ""San Marcos"" and ""Inner Urge"" highlight Holdsworth's fluid guitar over fusion rhythms by Tribal Tech's <a href=""https://en.wikipedia.org/wiki/Gary_Willis"">Gary Willis</a> and <a href=""https://en.wikipedia.org/wiki/Kirk_Covington"">Kirk Covington</a>, bridging prog-jazz innovation.",Black Fire Music,"Janet Brown (Design), Muzi Branch (Photo)",205,false,false,IMG_7738.png
